Tweet_ID,Date,Ticker,Username,Text,Created_At,Retweets,Likes,sentiment
1637643600010,2021-11-23,AAPL,investor_988,iPhone sales declining in China. Not good for $AAPL.,2021-11-23 04:38:09,30,393,negative
1637643600011,2021-11-23,AAPL,investor_996,Tim Cook's leadership at Apple is outstanding. $AAPL is a winner.,2021-11-23 22:27:38,26,89,positive
1637643600012,2021-11-23,AAPL,investor_269,Just bought more $AAPL today. Love this company's long-term prospects!,2021-11-23 15:48:25,52,419,positive
1637643600013,2021-11-23,AAPL,investor_536,Apple AR headset will be a game changer. $AAPL breaking $200 soon. #finance,2021-11-23 10:00:26,49,498,positive
1637643600014,2021-11-23,AAPL,investor_875,Holding my $AAPL position for now. Waiting for next earnings.,2021-11-23 18:39:03,35,467,neutral
1637643600015,2021-11-23,AAPL,investor_570,Shorting $AAPL ahead of earnings. Expectations too high.,2021-11-23 10:33:47,94,158,negative
1637643600016,2021-11-23,AAPL,investor_122,Analysts are underestimating $AAPL growth potential. Strong buy!,2021-11-23 08:48:20,3,424,positive
1637643600017,2021-11-23,AAPL,investor_747,$AAPL volume lower than usual. Market seems indecisive.,2021-11-23 10:01:00,61,405,neutral
1637643600018,2021-11-23,AAPL,investor_915,$AAPL facing regulatory headwinds. Bearish outlook.,2021-11-23 20:06:08,94,405,negative
1637643600019,2021-11-23,AAPL,investor_566,$AAPL trading sideways today. Market uncertainty.,2021-11-23 10:44:52,87,165,neutral
1637730000000,2021-11-24,AAPL,investor_303,New competitors in Apple's space. $AAPL holding steady though.,2021-11-24 14:12:23,40,63,neutral
1637730000001,2021-11-24,AAPL,investor_675,$AAPL dividend increase looks promising. Great long-term hold.,2021-11-24 04:28:48,82,373,positive
1637730000002,2021-11-24,AAPL,investor_461,Tim Cook's leadership at Apple is outstanding. $AAPL is a winner.,2021-11-24 05:22:10,75,276,positive
1637730000003,2021-11-24,AAPL,investor_931,$AAPL volume lower than usual. Market seems indecisive. #technology,2021-11-24 05:20:17,31,418,neutral
1637730000004,2021-11-24,AAPL,investor_313,Apple car rumors making me even more bullish on $AAPL.,2021-11-24 06:44:38,92,87,positive
1637730000005,2021-11-24,AAPL,investor_657,Apple's earnings were amazing. $AAPL to the moon!,2021-11-24 09:32:09,97,401,positive
1637730000006,2021-11-24,AAPL,investor_661,Apple's earnings were amazing. $AAPL to the moon!,2021-11-24 16:24:01,34,351,positive
1637730000007,2021-11-24,AAPL,investor_164,$AAPL dividend increase looks promising. Great long-term hold.,2021-11-24 15:00:13,5,52,positive
1637730000008,2021-11-24,AAPL,investor_246,$AAPL hitting new highs! Best tech stock out there.,2021-11-24 21:55:11,21,466,positive
1637730000009,2021-11-24,AAPL,investor_707,Tim Cook sold some shares. Standard procedure for $AAPL execs.,2021-11-24 13:56:55,100,40,neutral
1637730000010,2021-11-24,AAPL,investor_404,Analysts are underestimating $AAPL growth potential. Strong buy! #stocks,2021-11-24 14:24:49,8,228,positive
1637730000011,2021-11-24,AAPL,investor_171,$AAPL facing regulatory headwinds. Bearish outlook. #invest,2021-11-24 16:13:09,75,187,negative
1637730000012,2021-11-24,AAPL,investor_107,"Rebalanced my portfolio, keeping same $AAPL allocation.",2021-11-24 13:48:10,47,136,neutral
1637730000013,2021-11-24,AAPL,investor_964,$AAPL overvalued at these levels. Taking profits today. #stocks,2021-11-24 05:34:51,29,55,negative
1637730000014,2021-11-24,AAPL,investor_500,iPhone sales declining in China. Not good for $AAPL.,2021-11-24 19:00:07,46,163,negative
1637730000015,2021-11-24,AAPL,investor_126,Competition heating up in wearables. $AAPL losing edge. #technology,2021-11-24 18:01:43,8,96,negative
1637730000016,2021-11-24,AAPL,investor_637,Apple's earnings were amazing. $AAPL to the moon! #technology,2021-11-24 11:11:43,78,419,positive
1637730000017,2021-11-24,AAPL,investor_975,$AAPL facing regulatory headwinds. Bearish outlook.,2021-11-24 20:47:44,63,400,negative
1637730000018,2021-11-24,AAPL,investor_449,Apple car rumors making me even more bullish on $AAPL.,2021-11-24 22:53:12,47,67,positive
1637730000019,2021-11-24,AAPL,investor_650,Apple's earnings were amazing. $AAPL to the moon! #technology,2021-11-24 16:30:33,12,310,positive
1637816400000,2021-11-25,AAPL,investor_355,Apple's App Store fees under scrutiny. $AAPL faces regulatory risk.,2021-11-25 03:19:01,7,295,negative
1637816400001,2021-11-25,AAPL,investor_144,$AAPL hitting new highs! Best tech stock out there. #stocks,2021-11-25 11:50:17,46,147,positive
1637816400002,2021-11-25,AAPL,investor_880,Apple event announced for next month. $AAPL impact unclear. #technology,2021-11-25 13:48:20,31,373,neutral
1637816400003,2021-11-25,AAPL,investor_965,$AAPL facing regulatory headwinds. Bearish outlook.,2021-11-25 07:51:12,60,499,negative
1637816400004,2021-11-25,AAPL,investor_991,$AAPL dividend increase looks promising. Great long-term hold.,2021-11-25 16:54:59,97,300,positive
1637816400005,2021-11-25,AAPL,investor_984,Tim Cook's leadership at Apple is outstanding. $AAPL is a winner. #technology,2021-11-25 20:29:41,53,91,positive
1637816400006,2021-11-25,AAPL,investor_580,Apple's services division is growing faster than expected. Bullish on $AAPL. #stocks,2021-11-25 08:04:34,65,234,positive
1637816400007,2021-11-25,AAPL,investor_746,Apple's innovation has stalled under Tim Cook. $AAPL is a sell. #invest,2021-11-25 20:18:28,35,186,negative
1637816400008,2021-11-25,AAPL,investor_725,The new MacBooks have serious issues. $AAPL quality declining. #technology,2021-11-25 07:07:30,66,195,negative
1637816400009,2021-11-25,AAPL,investor_950,New competitors in Apple's space. $AAPL holding steady though.,2021-11-25 02:40:17,7,66,neutral
1637816400010,2021-11-25,AAPL,investor_297,$AAPL hitting new highs! Best tech stock out there.,2021-11-25 07:59:03,31,228,positive
1637816400011,2021-11-25,AAPL,investor_657,$AAPL hitting new highs! Best tech stock out there. #stocks,2021-11-25 22:55:03,50,89,positive
1637816400012,2021-11-25,AAPL,investor_890,Apple's services division is growing faster than expected. Bullish on $AAPL. #technology,2021-11-25 09:35:35,92,345,positive
1637816400013,2021-11-25,AAPL,investor_516,Tim Cook sold some shares. Standard procedure for $AAPL execs.,2021-11-25 12:39:50,71,496,neutral
1637816400014,2021-11-25,AAPL,investor_160,Just bought more $AAPL today. Love this company's long-term prospects!,2021-11-25 06:06:39,53,440,positive
1637816400015,2021-11-25,AAPL,investor_913,Apple's App Store fees under scrutiny. $AAPL faces regulatory risk.,2021-11-25 21:58:01,98,219,negative
1637816400016,2021-11-25,AAPL,investor_681,iPhone sales declining in China. Not good for $AAPL. #trading,2021-11-25 00:39:35,17,335,negative
1637816400017,2021-11-25,AAPL,investor_679,Apple's innovation has stalled under Tim Cook. $AAPL is a sell.,2021-11-25 14:52:01,25,293,negative
1637816400018,2021-11-25,AAPL,investor_875,Tim Cook's leadership at Apple is outstanding. $AAPL is a winner.,2021-11-25 15:05:38,32,55,positive
1637816400019,2021-11-25,AAPL,investor_882,Tim Cook's leadership at Apple is outstanding. $AAPL is a winner.,2021-11-25 19:21:14,13,247,positive
1637902800000,2021-11-26,AAPL,investor_507,The new iPhone looks incredible. $AAPL will crush this quarter. #technology,2021-11-26 03:02:10,71,439,positive
1637902800001,2021-11-26,AAPL,investor_621,The new iPhone looks incredible. $AAPL will crush this quarter. #stocks,2021-11-26 00:19:23,32,305,positive
1637902800002,2021-11-26,AAPL,investor_729,Tim Cook's leadership at Apple is outstanding. $AAPL is a winner.,2021-11-26 13:02:46,38,35,positive
1637902800003,2021-11-26,AAPL,investor_173,$AAPL volume lower than usual. Market seems indecisive.,2021-11-26 02:47:06,72,16,neutral
1637902800004,2021-11-26,AAPL,investor_518,$AAPL hitting new highs! Best tech stock out there.,2021-11-26 12:50:06,9,305,positive
1637902800005,2021-11-26,AAPL,investor_853,Apple AR headset will be a game changer. $AAPL breaking $200 soon.,2021-11-26 21:19:19,71,313,positive
1637902800006,2021-11-26,AAPL,investor_950,"Rebalanced my portfolio, keeping same $AAPL allocation. #invest",2021-11-26 02:24:24,0,420,neutral
1637902800007,2021-11-26,AAPL,investor_955,Apple suppliers reporting mixed results. Neutral on $AAPL.,2021-11-26 18:15:52,100,355,neutral
1637902800008,2021-11-26,AAPL,investor_317,iPhone market share dropping globally. $AAPL growth story ending.,2021-11-26 13:05:05,51,130,negative
1637902800009,2021-11-26,AAPL,investor_665,Analysts are underestimating $AAPL growth potential. Strong buy! #technology,2021-11-26 01:28:50,6,402,positive
1637902800010,2021-11-26,AAPL,investor_365,Tim Cook sold some shares. Standard procedure for $AAPL execs. #stocks,2021-11-26 06:22:51,67,305,neutral
1637902800011,2021-11-26,AAPL,investor_195,iPhone market share dropping globally. $AAPL growth story ending.,2021-11-26 02:59:52,0,487,negative
1637902800012,2021-11-26,AAPL,investor_392,Competition heating up in wearables. $AAPL losing edge. #invest,2021-11-26 05:23:03,66,225,negative
1637902800013,2021-11-26,AAPL,investor_944,Apple's services division is growing faster than expected. Bullish on $AAPL. #trading,2021-11-26 17:06:41,26,42,positive
1637902800014,2021-11-26,AAPL,investor_280,The new iPhone looks incredible. $AAPL will crush this quarter. #trading,2021-11-26 07:34:06,53,400,positive
1637902800015,2021-11-26,AAPL,investor_198,iPhone sales declining in China. Not good for $AAPL.,2021-11-26 16:31:58,89,62,negative
1637902800016,2021-11-26,AAPL,investor_360,The new iPhone looks incredible. $AAPL will crush this quarter.,2021-11-26 07:45:08,6,349,positive
1637902800017,2021-11-26,AAPL,investor_615,$AAPL trading at average multiple. Fair value currently.,2021-11-26 14:39:10,7,9,neutral
1637902800018,2021-11-26,AAPL,investor_530,Selling my $AAPL position today. Tech sell-off coming.,2021-11-26 10:39:10,13,22,negative
1637902800019,2021-11-26,AAPL,investor_385,Tim Cook's leadership at Apple is outstanding. $AAPL is a winner. #invest,2021-11-26 12:56:53,38,33,positive
1638162000000,2021-11-29,AAPL,investor_426,Analysts are underestimating $AAPL growth potential. Strong buy! #invest,2021-11-29 16:13:15,40,81,positive
1638162000001,2021-11-29,AAPL,investor_691,$AAPL dividend increase looks promising. Great long-term hold.,2021-11-29 21:31:07,88,498,positive
1638162000002,2021-11-29,AAPL,investor_463,Apple's services division is growing faster than expected. Bullish on $AAPL.,2021-11-29 01:08:11,98,488,positive
1638162000003,2021-11-29,AAPL,investor_801,Holding my $AAPL position for now. Waiting for next earnings.,2021-11-29 04:28:00,73,282,neutral
1638162000004,2021-11-29,AAPL,investor_471,$AAPL trading at average multiple. Fair value currently.,2021-11-29 01:48:43,56,340,neutral
1638162000005,2021-11-29,AAPL,investor_614,The new MacBooks have serious issues. $AAPL quality declining. #finance,2021-11-29 02:30:12,42,397,negative
1638162000006,2021-11-29,AAPL,investor_381,$AAPL facing regulatory headwinds. Bearish outlook.,2021-11-29 21:23:23,37,460,negative
1638162000007,2021-11-29,AAPL,investor_442,Apple car rumors making me even more bullish on $AAPL.,2021-11-29 21:57:00,42,373,positive
1638162000008,2021-11-29,AAPL,investor_271,$AAPL hitting new highs! Best tech stock out there. #invest,2021-11-29 15:12:16,80,239,positive
1638162000009,2021-11-29,AAPL,investor_469,$AAPL volume lower than usual. Market seems indecisive.,2021-11-29 09:53:13,11,98,neutral
1638162000010,2021-11-29,AAPL,investor_647,Just bought more $AAPL today. Love this company's long-term prospects!,2021-11-29 07:47:20,57,18,positive
1638162000011,2021-11-29,AAPL,investor_684,Apple car rumors making me even more bullish on $AAPL.,2021-11-29 01:55:00,21,386,positive
1638162000012,2021-11-29,AAPL,investor_537,Interesting patent from Apple today. $AAPL worth watching.,2021-11-29 07:19:10,15,29,neutral
1638162000013,2021-11-29,AAPL,investor_326,$AAPL overvalued at these levels. Taking profits today. #trading,2021-11-29 20:00:39,91,322,negative
1638162000014,2021-11-29,AAPL,investor_653,iPhone market share dropping globally. $AAPL growth story ending. #technology,2021-11-29 11:55:36,92,8,negative
1638162000015,2021-11-29,AAPL,investor_683,Apple's earnings were amazing. $AAPL to the moon!,2021-11-29 22:17:41,8,309,positive
1638162000016,2021-11-29,AAPL,investor_353,Analysts are underestimating $AAPL growth potential. Strong buy!,2021-11-29 15:19:40,75,378,positive
1638162000017,2021-11-29,AAPL,investor_912,Tim Cook's leadership at Apple is outstanding. $AAPL is a winner. #trading,2021-11-29 14:10:41,18,68,positive
1638162000018,2021-11-29,AAPL,investor_324,$AAPL dividend increase looks promising. Great long-term hold.,2021-11-29 13:31:28,93,179,positive
1638162000019,2021-11-29,AAPL,investor_663,$AAPL trading at average multiple. Fair value currently. #invest,2021-11-29 08:00:29,94,88,neutral
1638248400000,2021-11-30,AAPL,investor_365,Apple's App Store fees under scrutiny. $AAPL faces regulatory risk.,2021-11-30 09:15:41,12,331,negative
1638248400001,2021-11-30,AAPL,investor_709,Analysts are underestimating $AAPL growth potential. Strong buy!,2021-11-30 18:52:08,96,99,positive
1638248400002,2021-11-30,AAPL,investor_895,$AAPL volume lower than usual. Market seems indecisive.,2021-11-30 22:37:41,11,50,neutral
1638248400003,2021-11-30,AAPL,investor_114,Tim Cook sold some shares. Standard procedure for $AAPL execs. #invest,2021-11-30 03:53:19,64,351,neutral
1638248400004,2021-11-30,AAPL,investor_760,Shorting $AAPL ahead of earnings. Expectations too high.,2021-11-30 01:45:18,0,255,negative
1638248400005,2021-11-30,AAPL,investor_790,Apple's services division is growing faster than expected. Bullish on $AAPL. #finance,2021-11-30 00:46:23,22,139,positive
1638248400006,2021-11-30,AAPL,investor_500,"Rebalanced my portfolio, keeping same $AAPL allocation.",2021-11-30 18:59:13,56,443,neutral
1638248400007,2021-11-30,AAPL,investor_171,Apple's App Store fees under scrutiny. $AAPL faces regulatory risk.,2021-11-30 02:12:35,8,30,negative
1638248400008,2021-11-30,AAPL,investor_857,Apple's App Store fees under scrutiny. $AAPL faces regulatory risk.,2021-11-30 02:16:52,28,258,negative
1638248400009,2021-11-30,AAPL,investor_666,$AAPL hitting new highs! Best tech stock out there.,2021-11-30 12:32:39,66,390,positive
1638248400010,2021-11-30,AAPL,investor_567,$AAPL hitting new highs! Best tech stock out there.,2021-11-30 07:41:40,25,55,positive
1638248400011,2021-11-30,AAPL,investor_799,Tim Cook sold some shares. Standard procedure for $AAPL execs.,2021-11-30 08:49:48,70,154,neutral
1638248400012,2021-11-30,AAPL,investor_938,Selling my $AAPL position today. Tech sell-off coming.,2021-11-30 12:05:00,15,129,negative
1638248400013,2021-11-30,AAPL,investor_873,Tim Cook sold some shares. Standard procedure for $AAPL execs.,2021-11-30 02:02:20,91,225,neutral
1638248400014,2021-11-30,AAPL,investor_112,New competitors in Apple's space. $AAPL holding steady though. #invest,2021-11-30 10:21:31,9,36,neutral
1638248400015,2021-11-30,AAPL,investor_747,$AAPL trading sideways today. Market uncertainty.,2021-11-30 08:40:33,38,470,neutral
1638248400016,2021-11-30,AAPL,investor_302,Interesting patent from Apple today. $AAPL worth watching. #finance,2021-11-30 22:02:53,7,421,neutral
1638248400017,2021-11-30,AAPL,investor_628,Apple's innovation has stalled under Tim Cook. $AAPL is a sell.,2021-11-30 23:56:56,69,214,negative
1638248400018,2021-11-30,AAPL,investor_209,The new iPhone looks incredible. $AAPL will crush this quarter.,2021-11-30 21:15:30,90,177,positive
1638248400019,2021-11-30,AAPL,investor_274,Apple AR headset will be a game changer. $AAPL breaking $200 soon. #finance,2021-11-30 21:34:58,13,237,positive
1638334800000,2021-12-01,AAPL,investor_379,Interesting patent from Apple today. $AAPL worth watching.,2021-12-01 02:35:12,72,172,neutral
1638334800001,2021-12-01,AAPL,investor_168,Just bought more $AAPL today. Love this company's long-term prospects!,2021-12-01 17:18:07,72,45,positive
1638334800002,2021-12-01,AAPL,investor_132,Shorting $AAPL ahead of earnings. Expectations too high.,2021-12-01 16:24:51,41,144,negative
1638334800003,2021-12-01,AAPL,investor_189,Interesting patent from Apple today. $AAPL worth watching.,2021-12-01 14:54:20,52,411,neutral
1638334800004,2021-12-01,AAPL,investor_274,Apple AR headset will be a game changer. $AAPL breaking $200 soon.,2021-12-01 02:16:28,24,174,positive
1638334800005,2021-12-01,AAPL,investor_836,New competitors in Apple's space. $AAPL holding steady though.,2021-12-01 01:07:44,64,438,neutral
1638334800006,2021-12-01,AAPL,investor_862,$AAPL hitting new highs! Best tech stock out there.,2021-12-01 12:42:16,0,266,positive
1638334800007,2021-12-01,AAPL,investor_504,$AAPL dividend increase looks promising. Great long-term hold.,2021-12-01 14:03:19,48,158,positive
1638334800008,2021-12-01,AAPL,investor_932,Holding my $AAPL position for now. Waiting for next earnings.,2021-12-01 17:47:57,84,445,neutral
1638334800009,2021-12-01,AAPL,investor_420,Apple event announced for next month. $AAPL impact unclear.,2021-12-01 09:00:00,24,107,neutral
1638334800010,2021-12-01,AAPL,investor_514,The new iPhone looks incredible. $AAPL will crush this quarter.,2021-12-01 22:52:32,46,278,positive
1638334800011,2021-12-01,AAPL,investor_977,Just bought more $AAPL today. Love this company's long-term prospects! #trading,2021-12-01 23:22:12,99,302,positive
1638334800012,2021-12-01,AAPL,investor_923,Apple car rumors making me even more bullish on $AAPL.,2021-12-01 12:44:49,13,142,positive
1638334800013,2021-12-01,AAPL,investor_354,Tim Cook's leadership at Apple is outstanding. $AAPL is a winner.,2021-12-01 01:19:32,25,115,positive
1638334800014,2021-12-01,AAPL,investor_382,Just bought more $AAPL today. Love this company's long-term prospects! #invest,2021-12-01 00:32:13,27,204,positive
1638334800015,2021-12-01,AAPL,investor_422,Selling my $AAPL position today. Tech sell-off coming. #invest,2021-12-01 23:54:19,0,103,negative
1638334800016,2021-12-01,AAPL,investor_644,$AAPL dividend increase looks promising. Great long-term hold.,2021-12-01 00:56:13,99,11,positive
1638334800017,2021-12-01,AAPL,investor_706,Apple AR headset will be a game changer. $AAPL breaking $200 soon. #stocks,2021-12-01 12:10:13,41,469,positive
1638334800018,2021-12-01,AAPL,investor_209,The new MacBooks have serious issues. $AAPL quality declining.,2021-12-01 23:39:30,14,267,negative
1638334800019,2021-12-01,AAPL,investor_174,iPhone market share dropping globally. $AAPL growth story ending.,2021-12-01 05:31:57,12,377,negative
1638421200000,2021-12-02,AAPL,investor_817,Just bought more $AAPL today. Love this company's long-term prospects!,2021-12-02 15:24:15,16,433,positive
1638421200001,2021-12-02,AAPL,investor_601,$AAPL dividend increase looks promising. Great long-term hold.,2021-12-02 14:14:02,45,358,positive
1638421200002,2021-12-02,AAPL,investor_809,$AAPL facing regulatory headwinds. Bearish outlook.,2021-12-02 00:15:18,59,232,negative
1638421200003,2021-12-02,AAPL,investor_470,Apple event announced for next month. $AAPL impact unclear.,2021-12-02 10:55:14,91,418,neutral
1638421200004,2021-12-02,AAPL,investor_717,Apple suppliers reporting mixed results. Neutral on $AAPL.,2021-12-02 13:57:40,72,138,neutral
1638421200005,2021-12-02,AAPL,investor_677,Competition heating up in wearables. $AAPL losing edge. #trading,2021-12-02 10:37:22,56,273,negative
1638421200006,2021-12-02,AAPL,investor_650,The new MacBooks have serious issues. $AAPL quality declining.,2021-12-02 01:16:19,59,72,negative
1638421200007,2021-12-02,AAPL,investor_332,$AAPL overvalued at these levels. Taking profits today.,2021-12-02 05:27:55,8,487,negative
1638421200008,2021-12-02,AAPL,investor_547,Shorting $AAPL ahead of earnings. Expectations too high.,2021-12-02 07:45:18,7,295,negative
1638421200009,2021-12-02,AAPL,investor_672,The new iPhone looks incredible. $AAPL will crush this quarter. #trading,2021-12-02 07:41:38,59,417,positive
1638421200010,2021-12-02,AAPL,investor_256,The new MacBooks have serious issues. $AAPL quality declining.,2021-12-02 14:44:31,78,271,negative
1638421200011,2021-12-02,AAPL,investor_701,Apple AR headset will be a game changer. $AAPL breaking $200 soon.,2021-12-02 18:18:17,99,32,positive
1638421200012,2021-12-02,AAPL,investor_343,$AAPL dividend increase looks promising. Great long-term hold.,2021-12-02 06:48:33,97,155,positive
1638421200013,2021-12-02,AAPL,investor_696,$AAPL trading sideways today. Market uncertainty. #stocks,2021-12-02 00:19:35,91,416,neutral
1638421200014,2021-12-02,AAPL,investor_996,$AAPL dividend increase looks promising. Great long-term hold.,2021-12-02 22:52:23,81,467,positive
1638421200015,2021-12-02,AAPL,investor_570,Apple car rumors making me even more bullish on $AAPL.,2021-12-02 01:54:40,98,16,positive
1638421200016,2021-12-02,AAPL,investor_723,$AAPL overvalued at these levels. Taking profits today.,2021-12-02 10:51:45,5,218,negative
1638421200017,2021-12-02,AAPL,investor_936,Apple's earnings were amazing. $AAPL to the moon!,2021-12-02 20:41:51,74,336,positive
1638421200018,2021-12-02,AAPL,investor_934,$AAPL hitting new highs! Best tech stock out there.,2021-12-02 01:58:06,2,494,positive
1638421200019,2021-12-02,AAPL,investor_681,Apple's services division is growing faster than expected. Bullish on $AAPL.,2021-12-02 05:55:28,69,329,positive
1638507600000,2021-12-03,AAPL,investor_829,"Rebalanced my portfolio, keeping same $AAPL allocation.",2021-12-03 13:05:59,28,70,neutral
1638507600001,2021-12-03,AAPL,investor_491,Apple car rumors making me even more bullish on $AAPL.,2021-12-03 11:11:23,21,116,positive
1638507600002,2021-12-03,AAPL,investor_262,Apple's App Store fees under scrutiny. $AAPL faces regulatory risk.,2021-12-03 02:31:14,70,99,negative
1638507600003,2021-12-03,AAPL,investor_185,$AAPL trading at average multiple. Fair value currently.,2021-12-03 07:07:59,48,334,neutral
1638507600004,2021-12-03,AAPL,investor_733,Tim Cook's leadership at Apple is outstanding. $AAPL is a winner. #invest,2021-12-03 15:27:21,38,407,positive
1638507600005,2021-12-03,AAPL,investor_875,Analysts are underestimating $AAPL growth potential. Strong buy! #trading,2021-12-03 03:24:49,99,473,positive
1638507600006,2021-12-03,AAPL,investor_709,iPhone market share dropping globally. $AAPL growth story ending.,2021-12-03 16:11:03,45,43,negative
1638507600007,2021-12-03,AAPL,investor_143,Holding my $AAPL position for now. Waiting for next earnings.,2021-12-03 10:42:14,10,250,neutral
1638507600008,2021-12-03,AAPL,investor_254,Apple car rumors making me even more bullish on $AAPL.,2021-12-03 18:13:50,46,79,positive
1638507600009,2021-12-03,AAPL,investor_833,$AAPL trading at average multiple. Fair value currently.,2021-12-03 03:44:54,36,206,neutral
1638507600010,2021-12-03,AAPL,investor_572,Interesting patent from Apple today. $AAPL worth watching.,2021-12-03 20:31:02,2,253,neutral
1638507600011,2021-12-03,AAPL,investor_367,Apple's innovation has stalled under Tim Cook. $AAPL is a sell.,2021-12-03 09:27:40,20,246,negative
1638507600012,2021-12-03,AAPL,investor_883,Apple event announced for next month. $AAPL impact unclear.,2021-12-03 04:00:33,60,246,neutral
1638507600013,2021-12-03,AAPL,investor_448,$AAPL dividend increase looks promising. Great long-term hold.,2021-12-03 13:50:37,50,191,positive
1638507600014,2021-12-03,AAPL,investor_702,Analysts are underestimating $AAPL growth potential. Strong buy! #invest,2021-12-03 03:27:34,74,254,positive
1638507600015,2021-12-03,AAPL,investor_649,The new iPhone looks incredible. $AAPL will crush this quarter. #technology,2021-12-03 09:23:21,53,366,positive
1638507600016,2021-12-03,AAPL,investor_762,iPhone market share dropping globally. $AAPL growth story ending.,2021-12-03 14:51:07,91,65,negative
1638507600017,2021-12-03,AAPL,investor_350,Apple's App Store fees under scrutiny. $AAPL faces regulatory risk.,2021-12-03 10:45:41,38,94,negative
1638507600018,2021-12-03,AAPL,investor_140,Apple event announced for next month. $AAPL impact unclear.,2021-12-03 12:33:58,5,344,neutral
1638507600019,2021-12-03,AAPL,investor_625,Holding my $AAPL position for now. Waiting for next earnings.,2021-12-03 17:58:35,18,64,neutral
1638766800000,2021-12-06,AAPL,investor_713,iPhone market share dropping globally. $AAPL growth story ending.,2021-12-06 03:53:22,76,433,negative
1638766800001,2021-12-06,AAPL,investor_296,The new MacBooks have serious issues. $AAPL quality declining.,2021-12-06 12:39:38,55,30,negative
1638766800002,2021-12-06,AAPL,investor_903,Selling my $AAPL position today. Tech sell-off coming.,2021-12-06 12:38:32,15,227,negative
1638766800003,2021-12-06,AAPL,investor_335,"Rebalanced my portfolio, keeping same $AAPL allocation.",2021-12-06 08:09:42,29,136,neutral
1638766800004,2021-12-06,AAPL,investor_830,$AAPL trading at average multiple. Fair value currently.,2021-12-06 23:44:31,71,238,neutral
1638766800005,2021-12-06,AAPL,investor_196,"Rebalanced my portfolio, keeping same $AAPL allocation.",2021-12-06 22:51:58,58,444,neutral
1638766800006,2021-12-06,AAPL,investor_652,Apple AR headset will be a game changer. $AAPL breaking $200 soon.,2021-12-06 08:30:27,83,201,positive
1638766800007,2021-12-06,AAPL,investor_901,Apple's earnings were amazing. $AAPL to the moon!,2021-12-06 16:30:25,33,461,positive
1638766800008,2021-12-06,AAPL,investor_448,$AAPL hitting new highs! Best tech stock out there.,2021-12-06 10:57:31,77,424,positive
1638766800009,2021-12-06,AAPL,investor_922,iPhone market share dropping globally. $AAPL growth story ending.,2021-12-06 23:19:07,13,103,negative
1638766800010,2021-12-06,AAPL,investor_299,Apple's innovation has stalled under Tim Cook. $AAPL is a sell.,2021-12-06 12:24:20,3,247,negative
1638766800011,2021-12-06,AAPL,investor_236,$AAPL trading sideways today. Market uncertainty.,2021-12-06 21:40:45,59,281,neutral
1638766800012,2021-12-06,AAPL,investor_412,Apple's innovation has stalled under Tim Cook. $AAPL is a sell.,2021-12-06 05:10:40,30,359,negative
1638766800013,2021-12-06,AAPL,investor_744,The new iPhone looks incredible. $AAPL will crush this quarter.,2021-12-06 23:58:53,47,468,positive
1638766800014,2021-12-06,AAPL,investor_126,Competition heating up in wearables. $AAPL losing edge.,2021-12-06 16:37:55,5,417,negative
1638766800015,2021-12-06,AAPL,investor_347,The new MacBooks have serious issues. $AAPL quality declining.,2021-12-06 05:12:26,88,384,negative
1638766800016,2021-12-06,AAPL,investor_943,$AAPL hitting new highs! Best tech stock out there.,2021-12-06 05:01:47,95,377,positive
1638766800017,2021-12-06,AAPL,investor_329,Tim Cook's leadership at Apple is outstanding. $AAPL is a winner.,2021-12-06 06:44:17,57,307,positive
1638766800018,2021-12-06,AAPL,investor_702,Apple's earnings were amazing. $AAPL to the moon!,2021-12-06 19:22:07,72,443,positive
1638766800019,2021-12-06,AAPL,investor_864,$AAPL dividend increase looks promising. Great long-term hold.,2021-12-06 18:52:21,5,113,positive
1638853200000,2021-12-07,AAPL,investor_722,iPhone sales declining in China. Not good for $AAPL.,2021-12-07 01:17:22,20,170,negative
1638853200001,2021-12-07,AAPL,investor_706,Analysts are underestimating $AAPL growth potential. Strong buy! #invest,2021-12-07 09:52:57,85,72,positive
1638853200002,2021-12-07,AAPL,investor_807,Apple's services division is growing faster than expected. Bullish on $AAPL.,2021-12-07 09:58:40,39,135,positive
1638853200003,2021-12-07,AAPL,investor_871,$AAPL volume lower than usual. Market seems indecisive. #trading,2021-12-07 17:42:38,79,496,neutral
1638853200004,2021-12-07,AAPL,investor_349,"Rebalanced my portfolio, keeping same $AAPL allocation.",2021-12-07 12:25:16,52,177,neutral
1638853200005,2021-12-07,AAPL,investor_866,Analysts are underestimating $AAPL growth potential. Strong buy!,2021-12-07 05:41:00,82,174,positive
1638853200006,2021-12-07,AAPL,investor_444,$AAPL facing regulatory headwinds. Bearish outlook. #invest,2021-12-07 18:03:43,37,64,negative
1638853200007,2021-12-07,AAPL,investor_847,$AAPL hitting new highs! Best tech stock out there.,2021-12-07 21:05:07,84,133,positive
1638853200008,2021-12-07,AAPL,investor_472,Tim Cook's leadership at Apple is outstanding. $AAPL is a winner.,2021-12-07 21:18:16,56,223,positive
1638853200009,2021-12-07,AAPL,investor_522,Just bought more $AAPL today. Love this company's long-term prospects!,2021-12-07 20:53:03,45,274,positive
1638853200010,2021-12-07,AAPL,investor_441,$AAPL trading at average multiple. Fair value currently. #technology,2021-12-07 23:27:06,46,424,neutral
1638853200011,2021-12-07,AAPL,investor_295,Holding my $AAPL position for now. Waiting for next earnings.,2021-12-07 13:48:47,56,374,neutral
